"job_id","job_title","company_name","job_description","created_at","modified_at","expiry_date","number_of_openings","education","experience","city","state","salary","trade","type_of_work"
c045b730-8b51-4276-b309-a00a1e91b755,Assembly Operater,ARMS india,"<p>*We have Requirement In MNC Companies..*&nbsp;</p><p><br></p><p>&nbsp;*Post:- Assembly/Machine Opetator*&nbsp;</p><p>&nbsp;*Position:- 100*&nbsp;</p><p>&nbsp;*Location* :-</p><p>&nbsp;*Pithampur,MP*&nbsp;</p><p>&nbsp;</p><p><br></p><p>&nbsp;*Work* :- Assembly work Like wire Taping, Cutting and connector fitting with coler code&nbsp;in Harness company.</p><p><br></p><p>After six month may get chance to go in foreign country Dubai, Singapur, Malesia free of cost.......</p><p><br></p><p>&nbsp;*Salary* :-&nbsp;</p><p>&nbsp;*Qualification:- 10th, 12th*&nbsp;</p><p>CTC:-10608.&nbsp;&nbsp;</p><p>Take Home:- 7962</p><p><br></p><p>Over time Double @88/Hr&nbsp;</p><p>1 Day OT- 702</p><p>15 Day OT- 10530</p><p>&nbsp;**Total Take home salary=18492* *&nbsp;</p><p><br></p><p>&nbsp;*Qualification:- ITI*&nbsp;</p><p>CTC:- 11606&nbsp;</p><p>Take Home:- 8711</p><p><br></p><p>Over time Double@96/Hr</p><p>1 Day OT- 768</p><p>15 Day OT- 11520</p><p>&nbsp;*Total Take Home salary= 20231*&nbsp;</p><p><br></p><p>Age:- 18-28 Years</p><p>Height:- 5 fit 8 inches</p><p><br></p><p>&nbsp;*Facilities* :-&nbsp;</p><p>Bus Facilities free of cost.</p><p>Hostel facilities also available for girls.&nbsp;</p><p>Canteen@11Ruppes/meal.</p><p>Salary Increment in each six months.&nbsp;</p><p><br></p><p>Note:- Required Original Documents for verification at Interview time. Like as:- Aadhar card, 10th Marksheet, Vaccination certificate, Bank Account.&nbsp;</p><p><br></p><p>We are providing all documents to center's candidates.&nbsp;</p><p><br></p><p>Connect me on Given E- mail for bulk candidates placement.&nbsp;</p><p><br></p><p>E- mail ID:- recruitmentmanager.mk@gmail.com</p><p>Mob:- 8178902629,</p><p><br></p><p>Interview is going on.........</p><p>Free of cost joining........</p>",2022-06-13 16:11:08.435 +0530,2022-06-13 16:30:35.491 +0530,2022-07-13 16:11:08.831 +0530,150,"10th Pass",Fresher,Indore,Madhya Pradesh,Rs. 10000 to Rs.15000,Electrician,Full Time
fa3e1dfd-9730-4f89-96f9-ed3c8626681e,Safety officer ,Signature Global,<p>Basic qualification:</p><p>He should be either Graduate in science or diploma / degree in engineering full time from approved state board</p><p>Professional qualifications:</p><p>Advanced Diploma in Industrial Safety full time of minimum one year duration course from State Board of Technical Exam recognized under State Factories Rules / BOCW Central Rules with Construction Safety as one of the Subject</p><p>Has shall have adequate knowledge of the language spoken by majority of the workers in the region in which the construction project is located.</p><p>Experience:</p><p>Minimum 3-5 years’ experience in construction Sector Especially Hi-rise residential  &amp; commercial Building. Duties as laid down in Schedule VIII of BOCW Central Rules and as prescribed below.</p>,2022-06-14 12:27:37.802 +0530,2022-06-14 12:27:37.802 +0530,2022-07-14 12:27:38.251 +0530,5,Graduate,"3-5 yrs",Gurgaon,Haryana,Rs. 15001 to Rs.25000,Health Safety & enviroment,Full Time
"166b328a-4e44-4a10-b6a3-5551a2debb81",Electrcian,Wheelseye Technology India Private Limited,"<p>1. Basic knowledge of electrical wiring like CD input/output wires.</p><p>2. Candidates having experience in electrical wiring will be given priority.</p><p>3. Qualification - ITI, Diploma.</p><p>4. Salary upto 8k to 14K + inventive + traveling conveyance.</p><p>5. Candidates must have a bike and android phone</p>",2022-06-13 16:04:22.674 +0530,2022-06-20 14:57:26.958 +0530,2022-07-13 16:04:23.093 +0530,1,ITI,Fresher,Palghar,Maharashtra,Rs. 10000 to Rs.15000,Electrician,Full Time
eae2951f-9ad5-46c6-b607-d91d07614b1e,Sales Job in Mall,Placement Services,<p>Urgent Hiring</p><p>Sales Job in Mall</p><p><br></p>,2022-05-01 13:32:59.690 +0530,2022-05-01 13:32:59.690 +0530,2022-05-31 13:32:59.690 +0530,10,"10th Pass",Fresher,Ranchi,Jharkhand,Less than Rs.10000,Retail Sales ,Full Time
"25628b4d-b5f5-4e9f-b116-8450c9a17fb0",Apprenticeship Trainee,Teamlease Education Foundation,"<p><strong>Roles&nbsp;&amp;&nbsp;Responsibilities: -</strong></p><p>Ø&nbsp;To&nbsp;ensure&nbsp;that&nbsp;the&nbsp;products&nbsp;are&nbsp;produced&nbsp;and&nbsp;stored&nbsp;according&nbsp;to&nbsp;appropriate&nbsp;documentation.</p><p>Ø&nbsp;Trainee Engineers’ Responsibility includes completing all tasks set by the supervisors and assisting wherever&nbsp;possible.</p><p>Ø&nbsp;Should&nbsp;be able&nbsp;to&nbsp;work&nbsp;in&nbsp;a&nbsp;team and&nbsp;can&nbsp;work&nbsp;closely&nbsp;with&nbsp;staff.</p><p>Ø&nbsp;Should&nbsp;have&nbsp;theoretical&nbsp;knowledge&nbsp;of&nbsp;electronics&nbsp;/&nbsp;Mechanical/Electrical&nbsp;/other&nbsp;subjects.</p><p>Ø&nbsp;Should&nbsp;have&nbsp;analytical&nbsp;and&nbsp;critical&nbsp;thinking&nbsp;skills,&nbsp;Proficiency&nbsp;in&nbsp;mathematics&nbsp;with&nbsp;logical&nbsp;thinking.</p><p>Ø&nbsp;Good&nbsp;observation&nbsp;skills&nbsp;and&nbsp;willingness&nbsp;to&nbsp;learn</p>",2022-06-14 14:15:50.378 +0530,2022-06-14 14:15:50.378 +0530,2022-07-14 14:15:50.838 +0530,100,ITI,Fresher,Sangareddy,Telangana,Rs. 10000 to Rs.15000,Automobile Technician,Apprentice
"0bfbcf61-a15c-451b-b9e8-f0fa20b1bf27",carpenter,urban ladder,<p>furniture installment</p><p>furniture fitting</p><p><br></p>,2022-06-13 17:33:57.164 +0530,2022-06-13 17:33:57.164 +0530,2022-07-13 17:33:57.601 +0530,2,"8th Class or Below","3-5 yrs",Raipur,Chhattisgarh,Rs. 15001 to Rs.25000,Carpenter,Full Time
"58ea7b07-bd10-46f3-bea1-c799d2793e2a",Back Office Staff ,Natraj company ,<p>Natraj company registration no U74120UP2010PTC042468 </p><p>GST no 09AWCPG3000G2Z5 </p><p>SRN no A95939252</p><p><br></p>,2022-06-13 20:12:09.628 +0530,2022-06-13 20:12:09.628 +0530,2022-07-13 20:12:10.087 +0530,20,"8th Class or Below","0-2 Yrs",Ayodhya,Uttar Pradesh,Rs. 10000 to Rs.15000,Labour Helper,Full Time
febb9f26-8f59-4dfc-a2d6-d8b6e497c665,Back Office ,Natraj ,<p>Natraj company registration no U74120UP2010PTC042468 </p><p>GST no 09AWCPG3000G2Z5 </p><p>SRN no A95939252</p>,2022-06-13 20:14:11.970 +0530,2022-06-13 20:14:11.970 +0530,2022-07-13 20:14:12.373 +0530,20,"8th Class or Below","0-2 Yrs",Barabanki,Uttar Pradesh,Rs. 10000 to Rs.15000,Labour Helper,Full Time
"9089c90d-87a3-49e8-a7a2-823e6400dd53",Housekeeping ,GLOBAL SERVICES ,"<p>Required Housekeeping &amp; Security Staff - Guard , Supervisor, Gunmen, House keeping , Peon , etc. for Gurgaon .</p>",2022-06-14 09:24:14.199 +0530,2022-06-14 09:24:14.199 +0530,2022-07-14 09:24:14.672 +0530,25,"10th Pass","3-5 yrs",Gurgaon,Haryana,Rs. 10000 to Rs.15000,Housekeeping,Full Time
"340c7a77-fbcf-4213-a369-8652351d7dfb",Electrician,abc pvt. ltd,Enter Job Description...,2022-07-02 17:58:56.777 +0530,2022-07-02 18:20:37.432 +0530,2022-08-01 17:58:57.228 +0530,15,"8th Class or Below",Fresher,Delhi,Delhi,Less than Rs.10000,Electrician,Full Time
"0a648449-e19d-4aef-aeb5-35a8ea5d7b87",TURNER,GLOBAL SERVICES,"<p>Required TURNER'S , Location FARIDABAD, HARYANA.</p><p>Call 9810017730</p>",2021-12-05 22:17:04.422 +0530,2021-12-05 22:17:04.422 +0530,2022-01-04 22:17:04.422 +0530,50,"10th Pass","3-5 yrs",Faridabad (Haryana),Haryana,Rs. 10000 to Rs.15000,Turner,Full Time
"6f1b5a58-629a-456e-9126-af34ce304379",DELIVERY BOY,Elastic Run ,<p>Need delivery boys for logistic company for delivery of packets nearby area apprx 5Km candidates must have bike driving license payout Rs 15 packets HR executive			</p>,2022-06-14 12:37:32.379 +0530,2022-06-14 12:37:32.379 +0530,2022-07-14 12:37:32.825 +0530,100,"8th Class or Below",Fresher,Gurgaon,Haryana,Rs. 10000 to Rs.15000,Delivery Executive,Full Time
bb8df133-ccca-4064-8120-b20e0fd8af34,Field Sales Executive,Inframandi,"<p>We are looking field sales executive who have experience in steel, paint, cement ,tmt bars, concrete etc.</p><p>Fresher or experience both can apply on this job.</p>",2022-06-14 17:42:43.997 +0530,2022-06-14 17:53:09.027 +0530,2022-07-14 17:42:44.426 +0530,10,"12th pass","3-5 yrs",Kolkata,West Bengal,Rs. 15001 to Rs.25000,Paints and Coating,Full Time
"7910d0a2-adb6-4b98-a919-0a9d1ae91d3e",Data Entry,Siwach group ,<p>Urgent requirement for male or female candidates for office work</p><p>With computer.</p>,2022-06-14 15:48:14.760 +0530,2022-06-14 15:55:34.756 +0530,2022-07-14 15:48:15.248 +0530,5,"12th pass",Fresher,Delhi,Delhi,Rs. 10000 to Rs.15000,Computer Operator and Programming Assistant,Full Time
"22da060f-7f26-41bc-9043-2f7ea5b6d026",Mobile Repairing Trainer,Mahendra Technical Institute,<p>IC Reballing knowledge IC Drilling OCA machine knowledge easy jtag plus box and UFi Box micro jumpers track finding basic electronics </p>,2021-10-30 01:59:30.151 +0530,2021-10-30 11:59:39.396 +0530,2021-11-29 01:59:30.151 +0530,2,ITI,Fresher,Pune,Maharashtra,Rs. 10000 to Rs.15000,Mobile Repair Technicians,Full Time
"18ac3e11-2cac-49ab-be23-3dcf164365f7",Vmc Operator exp 2-3 yrs loc sonipat (for Auto mobile Ind.),Ngs Enterprises Consultancy,"<p><br></p><p>Dear Candidates,</p><p><br></p><p><br></p><p>We are hiring for&nbsp;<strong>Vmc operator&nbsp;</strong>for <strong>Automobile</strong>&nbsp;Industry at&nbsp;<strong>Sonipat</strong>.</p><p><br></p><ul><li><strong>Qualification&nbsp; -iTI fitter / Mecanical Fitter</strong></li><li><br></li><li><strong>Experience - 2 years - 3 years</strong></li><li><br></li><li><strong>JOB Profile</strong>-&nbsp;<strong>Vmc operator</strong></li><li><br></li><li><strong>Timing- 12 hrs</strong></li><li><br></li><li><strong>Salary-20&nbsp;k - 25 k</strong></li><li><br></li><li><strong>Intrested candidate call us at 9991333167/ 9991333158</strong></li></ul><p><br></p>",2021-12-07 12:25:11.115 +0530,2021-12-07 12:25:11.115 +0530,2022-01-06 12:25:11.115 +0530,4,ITI,"3-5 yrs",Sonipat (Haryana),Haryana,Rs. 15001 to Rs.25000,Automotive Fitter,Full Time
"8f43ded3-e4c5-4252-a02d-62697dbe2fc4",Technician,BATHLINE INDIA PVT LTD,"<ol><li>Pre-Guidance, Guidance and Install new products, and test them to ensure they are working correctly</li><li>Educating the client on how to use and maintain their device</li><li>Perform maintenance and provide customer support</li><li>Diagnose problems and come up with solutions to repair them</li><li>Order parts needed for repairs if needed</li><li>Fill out detailed reports and keep records on services that have been performed</li><li>Explain issues with equipment and repairs to customers</li><li>Build and maintain relationships with customers</li></ol><p><br></p>",2021-09-29 17:56:57.500 +0530,2021-09-29 18:02:05.735 +0530,2021-10-29 17:56:57.500 +0530,1,ITI,"3-5 yrs",Delhi,Delhi,Rs. 15001 to Rs.25000,Plumber,Full Time
"56d7c41e-8a26-4750-bfc8-baedfbf3f770",Supervisor,Creative Circles,<p>Automobile Company</p>,2022-03-05 12:38:27.773 +0530,2022-03-05 12:38:27.773 +0530,2022-04-04 12:38:27.773 +0530,50,Diploma,Fresher,Ahmedabad,Gujarat,Rs. 10000 to Rs.15000,Automobile Technician,Full Time
"30bb02ea-2c8c-4bfc-9d30-8623e4f2d0c2",Three Wheeler Electric Driver Cum Delivery Executive,LoadExx,<p>Driver cum Three-wheeler electric vehicle/ Toto delivery executive required In Chamrail near Bally. Smartphone required. 10-12 hours duty.</p>,2021-09-06 16:00:51.486 +0530,2021-09-06 16:00:51.486 +0530,2021-10-06 16:00:51.486 +0530,,"8th Class or Below",Fresher,Kolkata,West Bengal,Rs. 10000 to Rs.15000,Drivers,Full Time
"5bd6fdc6-9bf9-4c75-8664-85a229ba63cf",Turner in Burari and Bawana,Anaya Jobs ,<p>Lathe machine or Turner machine operator required in Burari location<br />Call : 9953993501</p>,2021-09-29 18:09:31.139 +0530,2021-09-29 18:09:31.139 +0530,2021-10-29 18:09:31.139 +0530,2,"12th pass","0-2 Yrs",Delhi,Delhi,Rs. 10000 to Rs.15000,Turner,Full Time
dd4be607-650f-46f0-9091-3b64c4a7b3f9,Delivery Boy for JIOMart Munirka Delhi,Brownbag Technology Solutions Pvt. Ltd.,"<p><strong>Hiring For Jio Mart Grocery Delivery.</strong></p><p>Responsibilities Of Candidates Include:</p><p>• Deliver Packages To Customers In A Safe And Timely Manner</p><p>• Utilize Navigation Apps To Find The Most Optimal Route</p><p>• Interact With Clients In A Professional Manner And Accept Payments, If Required</p><p>• Ensure That Vehicles Have Sufficient Fuel And Are Always Ready For Use</p>",2021-09-23 16:02:41.543 +0530,2021-09-23 16:03:39.228 +0530,2021-10-23 16:02:41.543 +0530,25,"10th Pass","0-2 Yrs",Delhi,Delhi,Rs. 25001 to Rs. 50000,Delivery Executive,Full Time
bef1b464-9d75-48a0-8e96-ad3c5a085bf7,ITI Fresher IN ELECTRICAL/MECHANICAL/ELECTRONICE,Tosha International,"<p><strong>Job description</strong></p><p>Education and Experience:</p><ul><li>ITI/Fresher</li></ul><p>Physical Requirements:&nbsp;<strong>The person should be having own two wheeler with valid driving license. Must be ready to travel extensively.</strong></p><p>Duties/Responsibilities:</p><ul><li>Installs and repairs electrical wiring, systems, and fixtures.</li><li>Installation of Earthing.</li><li>Installs circuit breakers and other electrical hardware and connects wiring to them.</li><li>Connects electrical systems to powerlines to provide electricity</li><li>Tests electrical systems to ensure proper installation and operation.</li><li>Inspects electrical systems to determine whether repairs are needed.</li><li>Replaces circuit breakers as needed.</li><li>Performs other related duties as assigned.</li></ul><p>Required Skills/Abilities:</p><ul><li>Extensive knowledge of electrical systems and wiring.</li><li>Ability to use hand tools and power tools.</li><li>Proficient in the use of test meters and other diagnostic equipment.</li><li>Excellent analytical and problem-solving skills.</li><li>Capable for Site Installation, Resolve client's Quries/Complaints</li></ul><p>Job Types: Full-time, Fresher</p><p>Salary: From ₹9,000.00 per month</p><p>COVID-19 considerations:</p><p> As per Covid protocol guidelines issues by the Government</p><p><br></p>",2022-06-14 10:38:04.093 +0530,2022-06-14 10:38:04.093 +0530,2022-07-14 10:38:04.506 +0530,100,"8th Class or Below",Fresher,Amroha,Uttar Pradesh,Less than Rs.10000,Electrician,Full Time
ce7580c9-c39b-448f-a97e-5e93a4988cbb,Welder / Fitter,OMKARESHWAR METAL CORPORATION OF INDIA,<p>I am want Welder and Fitter for  Iron and Steel fabrication. </p>,2022-07-02 21:50:21.218 +0530,2022-07-04 11:12:11.861 +0530,2022-08-01 21:50:21.965 +0530,10,"8th Class or Below","0-2 Yrs",Sonipat (Haryana),Haryana,Rs. 15001 to Rs.25000,Fabrication,Full Time
c024da68-6c57-4120-a1a3-3617e9475653,ITI Fresher IN ELECTRICAL/MECHANICAL/ELECTRONICE,Tosha International,"<p><strong>Job description</strong></p><p>Education and Experience:</p><ul><li>ITI/Fresher</li></ul><p>Physical Requirements:&nbsp;<strong>The person should be having own two wheeler with valid driving license. Must be ready to travel extensively.</strong></p><p>Duties/Responsibilities:</p><ul><li>Installs and repairs electrical wiring, systems, and fixtures.</li><li>Installation of Earthing.</li><li>Installs circuit breakers and other electrical hardware and connects wiring to them.</li><li>Connects electrical systems to powerlines to provide electricity</li><li>Tests electrical systems to ensure proper installation and operation.</li><li>Inspects electrical systems to determine whether repairs are needed.</li><li>Replaces circuit breakers as needed.</li><li>Performs other related duties as assigned.</li></ul><p>Required Skills/Abilities:</p><ul><li>Extensive knowledge of electrical systems and wiring.</li><li>Ability to use hand tools and power tools.</li><li>Proficient in the use of test meters and other diagnostic equipment.</li><li>Excellent analytical and problem-solving skills.</li><li>Capable for Site Installation, Resolve client's Quries/Complaints</li></ul><p>Job Types: Full-time, Fresher</p><p>Salary: From ₹9,000.00 per month</p><p>COVID-19 considerations:</p><p> As per Covid protocol guidelines issues by the Government</p><p><br></p>",2022-06-15 10:24:17.987 +0530,2022-06-15 10:24:17.987 +0530,2022-07-15 10:24:18.375 +0530,100,"8th Class or Below",Fresher,Gaya,Bihar,Less than Rs.10000,Electrician,Full Time
fc2510f2-293e-4da9-8642-76edc5577c7f,Senior supervisor ,Sudha company ,"<p>सुधा&nbsp;कंपनी में ऑनलाइन ज्वाइनिंग, मोबाइल- 9153293761</p><p>लड़के और लड़कियों कि जरूरत है बिहार/झारखंड</p><p>रहना खाना मेडिकल मोबाइल फ्री.</p><p>सैलरी-13850 से 35800 तक.</p><p>मोबाइल- 9153293761.</p><p>9am to 3pm..</p><p>Thanks</p>",2022-06-29 05:57:26.891 +0530,2022-06-29 05:57:26.891 +0530,2022-07-29 05:57:27.282 +0530,2,"10th Pass",Fresher,Nawada,Bihar,Rs. 15001 to Rs.25000,Food Processing,Full Time
"9c3b6363-bb7b-4691-8569-2e8e32dd7937",Front Desk Executive,Pranshi Placement,<p>We Required Front Desk Receptionist for leading Immigration MNC company located at Vadodara (Alkapuri)</p><p><br></p><p>Candidate Must Have good communication skills&nbsp;</p><p><br></p><p>Need minimum 6 month experience or fresher also apply with decent personality&nbsp;</p><p><br></p><p>Very good working knowledge in MS Office</p>,2022-02-09 15:50:23.188 +0530,2022-02-09 15:50:45.235 +0530,2022-03-11 15:50:23.188 +0530,1,Diploma,"0-2 Yrs",Vadodara,Gujarat,Rs. 10000 to Rs.15000,Computer Operator and Programming Assistant,Full Time
"10f566e6-097d-4d56-9465-e3fc77b74d31",Electrcian,Wheelseye Technology India Private Limited,"<p>1. Basic knowledge of electrical wiring like CD input/output wires.</p><p>2. Candidates having experience in electrical wiring will be given priority.</p><p>3. Qualification - ITI, Diploma.</p><p>4. Salary upto 8k to 14K + inventive + traveling conveyance.</p><p>5. Candidates must have a bike and android phone</p>",2022-06-15 10:26:31.047 +0530,2022-06-20 14:57:10.799 +0530,2022-07-15 10:26:31.459 +0530,1,"8th Class or Below",Fresher,Wardha,Maharashtra,Rs. 10000 to Rs.15000,Electrician,Full Time
"3058145f-d956-42ca-a468-6ce10f4719ea",Work from home ,Eagle club 23 Organization ,"<p>Online Work From Home</p><p><br></p><p>Time: 3-4 hrs in a day ( Without distributing normal routine).</p><p>Income : 25k to 35k per month </p><p>Age : Above 17yrs to 27yrs only. </p><p>Edu : 12th pass ( Training Provided by team)</p><p>Work: Online work from home. </p><p>Requirements: Smartphone with good internet Connection.</p><p>Work is Legal &amp; Government Approved.</p><p>Other Requirements: </p><p>- A Stable Internet Connection. </p><p>- Basic Computer knowledge. </p><p>- Good Learning Skills. </p><p>- Good communication skills.</p><p><br></p><p>APPLY SERIOUS, AMBITIOUS &amp; HARD WORKER ONLY. </p><p><br></p><p><br></p>",2022-06-13 22:09:44.896 +0530,2022-06-22 20:47:18.831 +0530,2022-07-13 22:09:45.371 +0530,10,"12th pass",Fresher,Kanpur,Uttar Pradesh,Rs. 25001 to Rs. 50000,Computer Operator and Programming Assistant,Part Time
"34275b13-ad9e-4967-b3da-07b2baaeb112",Back office executive,Maulik enterprises,<p>Required meal females candidates for computer operate </p><p>Freshar and experience both can apply</p>,2022-01-01 16:35:03.256 +0530,2022-01-01 16:59:19.881 +0530,2022-01-31 16:35:03.256 +0530,10,"10th Pass",Fresher,Ahmedabad,Gujarat,Rs. 15001 to Rs.25000,Computer Operator and Programming Assistant,Full Time
"3c83b350-4a96-4cf5-a858-86b1ab305277",Account Assistant,Luxox Furniture Pvt Ltd,"<p><br></p><p>Candidates Should Have Knowledge Of Accounting Software, Responsibilities Of Candidates Include:</p><p><br></p><p>• Should Be Able To Maintain Bank Statements</p><p>• Manage Invoices</p><p>• Making Reports</p><p>• Make Presentation In Power Point</p><p>• Make Quotation</p><p>• Back End Website Work - Product Pricing Etc</p>",2021-09-18 18:10:15.519 +0530,2021-09-18 18:10:15.519 +0530,2021-10-18 18:10:15.519 +0530,,Graduate,"3-5 yrs",Delhi,Delhi,Rs. 10000 to Rs.15000,Computer Operator and Programming Assistant,Full Time
"663281f2-9b4b-45ce-9f96-fc19fa8e86a4",Bike delivery boy,Big basket ,<p>Bike air license zaruri h</p>,2021-10-07 11:14:48.483 +0530,2021-10-07 11:14:48.483 +0530,2021-11-06 11:14:48.483 +0530,50,"8th Class or Below",Fresher,Mumbai,Maharashtra,Rs. 15001 to Rs.25000,Delivery Executive,Full Time
"33cd761c-e1e3-42b5-965c-1a55858c42a8",ITI Fresher IN ELECTRICAL/MECHANICAL/ELECTRONICE,Tosha International,"<p><strong>Job description</strong></p><p>Education and Experience:</p><ul><li>ITI/Fresher</li></ul><p>Physical Requirements:&nbsp;<strong>The person should be having own two wheeler with valid driving license. Must be ready to travel extensively.</strong></p><p>Duties/Responsibilities:</p><ul><li>Installs and repairs electrical wiring, systems, and fixtures.</li><li>Installation of Earthing.</li><li>Installs circuit breakers and other electrical hardware and connects wiring to them.</li><li>Connects electrical systems to powerlines to provide electricity</li><li>Tests electrical systems to ensure proper installation and operation.</li><li>Inspects electrical systems to determine whether repairs are needed.</li><li>Replaces circuit breakers as needed.</li><li>Performs other related duties as assigned.</li></ul><p>Required Skills/Abilities:</p><ul><li>Extensive knowledge of electrical systems and wiring.</li><li>Ability to use hand tools and power tools.</li><li>Proficient in the use of test meters and other diagnostic equipment.</li><li>Excellent analytical and problem-solving skills.</li><li>Capable for Site Installation, Resolve client's Quries/Complaints</li></ul><p>Job Types: Full-time, Fresher</p><p>Salary: From ₹9,000.00 per month</p><p>COVID-19 considerations:</p><p> As per Covid protocol guidelines issues by the Government</p><p><br></p>",2022-06-29 13:38:27.784 +0530,2022-06-29 13:38:27.784 +0530,2022-07-29 13:38:28.186 +0530,100,"8th Class or Below",Fresher,Balrampur (UP),Uttar Pradesh,Less than Rs.10000,Electrician,Full Time
effc23ef-d811-4638-af9f-5817e13c4da9,Data entry tele calling office managemen,Kuefit sports wear company ,<p>अर्जेंट भर्ती लडके और लड़कियों की आवश्यकता गवर्मेंट अप्रूव्ड कंपनी बेस्ट क्वालिटी प्रोडक्ट संपर्क करें -7987405186</p>,2022-07-02 21:56:25.915 +0530,2022-07-02 21:56:25.915 +0530,2022-08-01 21:56:26.313 +0530,50,"8th Class or Below",Fresher,Purbi Champaran,Bihar,Rs. 15001 to Rs.25000,Security Guard,Full Time
"6917ac94-f5f7-42b4-9885-21e140e3bd06",electrical ,GEON CONSULTANTS ,<p>We are looking electrician technician for  oxygen Plant.</p><p>fresher and experience both can apply . </p>,2022-06-16 13:00:04.145 +0530,2022-06-16 13:17:57.583 +0530,2022-07-16 13:00:04.551 +0530,15,Diploma,"0-2 Yrs",Delhi,Delhi,Rs. 10000 to Rs.15000,Electrical Engineering,Full Time
beacbc1c-c248-44f4-92c0-fddb6b2d229c,Employee ,Bhel,<p>BIUTx</p>,2022-07-03 00:14:45.256 +0530,2022-07-03 23:52:14.076 +0530,2022-08-02 00:14:45.646 +0530,1,"10th Pass",Fresher,Bhopal,Madhya Pradesh,Less than Rs.10000,Architectural Draughtsman,Full Time
"6906d823-1036-4654-977c-9e43ae1909f9",Rider,Niyukti H.R private limited,<p>Position: Riders</p><p>JD:&nbsp;</p><p>Parcel collection and Delivery.&nbsp;</p><p>Within 5 KMS radius.</p>,2021-10-28 08:03:18.389 +0530,2021-10-28 08:03:18.389 +0530,2021-11-27 08:03:18.389 +0530,60,"8th Class or Below",Fresher,Surat,Gujarat,Rs. 15001 to Rs.25000,Delivery Executive,Full Time
